32.8613,9.2095,4.17,38.4244,-1.9568,4.6,802.0,-1.9568,4.6,306.0,-1.6311,2.82
40.3829,16.6013,3.89,54.4933,-1.6311,2.82,306.0,-1.6311,2.82,1009.0,0.8116,2.64
51.6443,-3.7626,3.52,50.401,0.8116,2.64,1009.0,0.8116,2.64,421.0,-1.7121,3.07
51.8356,1.5054,3.04,52.5514,-1.7121,3.07,421.0,-1.7121,3.07,843.0,-2.1612,3.49
0.169,-0.15,1.59,0.174,0.02,0.61,-0.22,0.02,0.61,-0.24,-0.02,0.17
0.17,-0.01,0.17,0.17,-0.02,0.17,-0.24,-0.02,0.17,-0.11,0.09,0.59
0.17,0.04,0.53,0.229,0.09,0.59,-0.11,0.09,0.59,-1.0,0.0,0.4
0.235,-0.07,0.19,0.226,0.0,0.4,-1.0,0.0,0.4,-2.26,0.01,0.07
0.197,-0.03,0.3,0.172,0.01,0.07,-2.26,0.01,0.07,0.21,-0.14,0.15
0.186,-0.06,1.78,0.189,-0.14,0.15,0.21,-0.14,0.15,1.26,-0.08,1.83
0.295,0.14,45.19,0.217,-0.19,5.99,2.584,-0.19,5.99,2.73,-0.05,0.81
0.246,0.0,3.02,0.2,-0.05,0.81,2.73,-0.05,0.81,0.726,0.04,2.63
0.219,0.07,0.88,0.219,0.04,2.63,0.726,0.04,2.63,-0.04,0.05,3.89
0.233,-0.01,2.05,0.231,0.05,3.89,-0.04,0.05,3.89,-0.05,-0.01,2.13
0.31,0.02,5.35,0.3,-0.01,2.13,-0.05,-0.01,2.13,-0.01,0.0,1.7
0.25,-0.14,18.85,0.255,-0.01,10.63,-2.57,-0.01,10.63,-0.08,0.01,17.78
0.215,0.0,24.79,0.245,0.01,17.78,-0.08,0.01,17.78,-4.12,0.03,8.7
0.202,-0.04,8.2,0.17,0.03,8.7,-4.12,0.03,8.7,2.49,0.1,19.03
0.158,-0.04,5.05,0.155,0.1,19.03,2.49,0.1,19.03,-0.15,0.12,23.38
0.198,0.08,15.47,0.26,0.12,23.38,-0.15,0.12,23.38,0.85,-0.08,20.34
0.26,0.07,17.96,0.26,-0.08,20.34,0.85,-0.08,20.34,-2.16,-0.04,8.28
9.9469,1.42,2.11,10.183,-1.31,1.66,68.0,-1.31,1.66,105.0,-0.87,0.32
10.1912,-0.24,0.74,8.9832,-0.87,0.32,105.0,-0.87,0.32,63.0,0.35,0.81
9.6249,0.07,0.61,9.8655,0.35,0.81,63.0,0.35,0.81,179.0,0.45,0.45
10.0077,-0.28,0.48,10.0925,0.45,0.45,179.0,0.45,0.45,199.0,1.34,1.99
10.33,0.62,1.19,10.7201,1.34,1.99,199.0,1.34,1.99,301.0,-0.95,0.5
12.2151,0.02,0.64,11.9242,-0.95,0.5,301.0,-0.95,0.5,64.0,-0.66,0.33
64.9856,-8.8699,0.0,67.3026,0.3285,0.0,244.0,0.3285,0.0,771.0,3.5629,0.0
61.0692,-5.4283,0.0,64.8447,3.5629,0.0,771.0,3.5629,0.0,678.0,12.7633,3.44
67.4403,0.8535,0.0,70.8511,12.7633,3.44,678.0,12.7633,3.44,1386.0,-2.0885,0.84
83.1939,19.4217,4.02,96.5982,-2.0885,0.84,1386.0,-2.0885,0.84,794.0,0.5286,0.54
92.355,-3.939,0.98,93.897,0.5286,0.54,794.0,0.5286,0.54,2080.0,-3.5828,0.29
92.5563,-1.6336,0.53,91.988,-3.5828,0.29,2080.0,-3.5828,0.29,915.0,0.6492,0.36
18.1331,-10.6178,0.0,18.8576,4.5337,0.0,97.8,4.5337,0.0,60.0,-5.8502,0.0
18.9911,4.429,0.0,21.1867,-5.8502,0.0,60.0,-5.8502,0.0,147.3,4.4355,22.68
21.0909,5.9368,0.0,28.1161,4.4355,22.68,147.3,4.4355,22.68,108.3,4.7239,20.84
31.3955,8.7061,23.17,38.1445,4.7239,20.84,108.3,4.7239,20.84,245.1,7.5018,16.39
42.6092,7.7176,19.62,49.8057,7.5018,16.39,245.1,7.5018,16.39,167.0,-10.3207,17.04
57.423,8.7513,19.42,56.9226,-10.3207,17.04,167.0,-10.3207,17.04,312.8,0.1558,23.05
3.1196,-0.5217,0.83,3.5221,0.101,9.32,172.56,0.101,9.32,34.06,0.1736,0.25
3.0441,-0.2768,2.69,3.3292,0.1736,0.25,34.06,0.1736,0.25,379.0,0.288,1.68
3.4834,0.1314,0.44,3.5095,0.288,1.68,379.0,0.288,1.68,110.91,-0.5852,1.52
3.8317,1.4639,8.69,4.6858,-0.5852,1.52,110.91,-0.5852,1.52,136.0,-0.4485,2.02
4.5394,0.6586,1.81,4.6584,-0.4485,2.02,136.0,-0.4485,2.02,55.54,-0.4579,0.86
4.3747,-0.4398,2.16,3.9618,-0.4579,0.86,55.54,-0.4579,0.86,83.0,0.0198,0.55
2.3002,-0.9492,3.43,2.674,0.9132,1.94,23.73,0.9132,1.94,42.7,-0.0649,2.11
2.4173,-0.6003,4.01,2.7389,-0.0649,2.11,42.7,-0.0649,2.11,25.8,-0.0394,2.98
