0.59,0.12,32.11,0.62,-0.14,12.11,-5.98,-0.14,12.11,-1.76,0.01,5.9
0.228,-0.08,4.45,0.1741,-0.07,3.65,-1.7,-0.07,3.65,-1.0,0.02,4.74
0.1357,-0.02,3.51,0.1405,0.02,4.74,-1.0,0.02,4.74,-0.9,0.04,3.76
0.1597,0.03,5.17,0.2194,0.04,3.76,-0.9,0.04,3.76,0.57,0.01,2.98
0.2598,0.07,4.32,0.2983,0.01,2.98,0.57,0.01,2.98,2.3,0.01,3.26
0.2886,0.06,3.66,0.3141,0.01,3.26,2.3,0.01,3.26,2.29,0.07,12.57
0.3237,0.04,8.11,0.3962,0.07,12.57,2.29,0.07,12.57,3.87,-0.15,26.59
0.62,-0.24,2.64,0.58,-0.01,4.01,-4.8,-0.01,4.01,-1.19,0.03,2.03
0.51,-0.05,1.6,0.5,0.03,2.03,-1.19,0.03,2.03,-4.54,0.02,4.16
0.54,-0.03,1.65,0.49,0.02,4.16,-4.54,0.02,4.16,-1.1,-0.04,10.97
0.56,0.32,20.28,0.78,-0.04,10.97,-1.1,-0.04,10.97,-0.66,0.59,58.78
0.81,0.05,11.64,0.89,0.59,58.78,-0.66,0.59,58.78,-2.08,-0.35,11.84
1.1,0.14,30.23,1.2,-0.35,11.84,-2.08,-0.35,11.84,1.45,-0.16,5.28
1.0124,-0.4,3.66,1.1115,0.01,2.98,0.9,0.01,2.98,2.9,0.03,0.88
1.0288,-0.07,0.63,1.1942,0.03,0.88,2.9,0.03,0.88,6.9,0.01,0.57
1.1559,-0.04,1.18,1.1174,0.01,0.57,6.9,0.01,0.57,1.2,-0.02,0.92
1.1648,0.07,1.08,1.1837,-0.02,0.92,1.2,-0.02,0.92,13.5,0.09,1.02
1.2215,-0.11,1.16,1.2406,0.09,1.02,13.5,0.09,1.02,4.1,-0.02,0.65
1.1917,-0.07,0.6,1.2699,-0.02,0.65,4.1,-0.02,0.65,15.0,-0.13,0.14
0.63,-0.5,22.36,0.83,0.31,22.14,-5.1,0.31,22.14,-11.5,-0.26,7.77
0.78,-0.34,4.71,0.495,-0.26,7.77,-11.5,-0.26,7.77,-25.3,-0.02,5.43
0.52,0.05,7.36,0.55,-0.02,5.43,-25.3,-0.02,5.43,-14.7,-0.1,3.82
0.55,-0.01,7.82,0.475,-0.1,3.82,-14.7,-0.1,3.82,-34.8,0.32,74.37
0.395,-0.02,11.52,0.45,0.32,74.37,-34.8,0.32,74.37,-7.3,0.08,15.32
0.64,-0.01,26.19,0.72,0.08,15.32,-7.3,0.08,15.32,-8.7,-0.1,3.33
0.27,-0.4,3.35,0.211,-0.05,2.93,-53.0,-0.05,2.93,-10.0,-0.07,4.49
0.215,0.06,9.04,0.238,-0.07,4.49,-10.0,-0.07,4.49,-37.0,0.03,16.45
0.25,0.04,4.14,0.285,0.03,16.45,-37.0,0.03,16.45,-5.0,-0.11,6.23
0.31,-0.07,10.98,0.22,-0.11,6.23,-5.0,-0.11,6.23,-16.0,-0.05,12.8
